avaliacao,sa1,sa2,sa3,sa4,sa5,sa6,sa7,sa8,sa9,sa10
9410,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9411,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9412,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9413,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9414,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9415,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9416,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9417,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9418,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9419,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9420,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9421,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9422,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9423,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9424,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9425,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9426,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9427,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9428,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9429,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9430,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9431,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9432,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9433,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9434,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9435,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9436,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9437,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9438,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9439,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9440,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9441,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9442,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9443,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9444,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9445,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9446,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9447,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9448,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9449,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9450,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9451,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9452,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9453,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9454,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9455,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9456,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9457,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9458,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9459,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9460,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9461,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9462,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9463,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9464,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9465,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9466,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9467,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9468,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9469,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9470,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9471,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9472,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9473,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9474,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9475,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9476,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9477,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9478,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9479,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9480,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9481,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9482,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9483,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9484,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9485,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9486,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9487,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9488,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9489,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9490,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9491,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9492,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9493,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9494,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9495,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9496,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9497,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9498,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9499,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9500,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9501,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9502,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9503,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9504,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9505,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9506,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9507,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9508,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9509,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9510,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9511,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9512,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9513,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9514,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9515,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9516,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9517,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9518,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9519,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9520,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9521,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9522,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9523,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9524,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9525,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9526,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9527,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9528,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9529,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9530,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9531,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9532,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9533,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9534,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9535,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9536,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9537,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9538,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9539,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9540,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9541,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9542,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9543,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9544,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9545,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9546,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9547,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9548,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9549,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9550,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9551,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9552,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9553,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9554,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9555,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9556,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9557,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9558,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9559,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9560,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9561,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9562,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9563,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9564,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9565,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9566,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9567,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9568,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9569,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9570,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9571,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9572,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9573,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9574,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9575,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9576,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9577,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9578,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9579,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9580,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9581,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9582,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9583,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9584,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9585,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9586,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9587,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9588,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9589,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9590,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9591,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9592,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9593,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9594,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9595,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9596,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9597,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9598,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9599,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9600,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9601,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9602,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9603,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9604,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9605,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9606,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9607,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9608,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9609,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9610,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9611,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9612,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9613,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9614,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9615,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9616,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9617,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9618,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9619,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9620,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9621,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9622,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9623,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9624,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9625,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9626,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9627,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9628,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9629,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9630,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9631,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9632,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9633,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9634,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9635,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9636,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9637,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9638,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9639,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9640,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9641,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9642,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9643,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9644,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9645,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9646,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9647,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9648,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9649,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9650,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9651,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9652,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9653,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9654,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9655,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9656,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9657,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9658,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9659,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9660,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9661,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9662,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9663,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9664,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9665,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9666,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9667,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9668,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9669,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9670,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9671,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9672,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9673,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9674,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9675,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9676,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9677,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9678,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9679,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
9680,49394,49474,49544,49452,49404,49434,49491,49470,49383,49474
